start;end;chr
27699627;27699754;1
27697334;27697463;1
27697087;27697221;1
27695601;27695968;1
27701219;27701315;1
27700847;27700942;1
27700456;27700500;1
27699979;27700011;1
27699627;27699754;1
27697334;27697463;1
27697087;27697221;1
27695601;27695968;1
27709642;27709823;1
27708990;27709157;1
27708818;27708889;1
27708270;27708314;1
27706541;27706685;1
27705666;27705999;1
27709642;27709823;1
27708990;27709157;1
27708818;27708889;1
27708270;27708314;1
27705666;27706685;1
27719126;27719241;1
27720298;27722318;1
27816497;27816678;1
27755271;27755443;1
27745455;27745589;1
27744770;27744923;1
27742479;27742596;1
27741327;27741457;1
27739066;27739221;1
27730734;27734840;1
27816497;27816678;1
27755271;27755443;1
27745455;27745589;1
27744770;27744923;1
27742479;27742596;1
27741327;27741457;1
27739066;27739221;1
27736186;27736700;1
27730734;27734840;1
27930617;27930655;1
27930239;27930374;1
27929908;27930005;1
27885217;27885394;1
27884816;27885041;1
27879585;27879696;1
27879403;27879440;1
27873772;27878700;1
27860756;27861427;1
27929908;27930005;1
27885217;27885394;1
27884816;27885041;1
27879585;27879801;1
27879403;27879440;1
27873772;27878700;1
27860756;27861427;1
27961576;27961696;1
27951600;27951662;1
27950202;27950440;1
27949553;27949655;1
27948070;27948168;1
27943704;27943807;1
27943368;27943517;1
27942200;27942355;1
27941945;27942124;1
27941361;27941437;1
27940941;27941094;1
27939730;27939861;1
27938575;27939633;1
27952971;27953108;1
27951600;27951662;1
27950202;27950440;1
27949553;27949655;1
27948070;27948168;1
27943704;27943807;1
27943368;27943517;1
27942200;27942355;1
27941945;27942124;1
27941361;27941437;1
27940941;27941094;1
27939730;27939861;1
27938575;27939633;1
27952557;27952762;1
27951600;27951662;1
27950202;27950440;1
27949553;27949655;1
27948070;27948168;1
27943704;27943807;1
27943368;27943517;1
27942200;27942355;1
27941945;27942124;1
27941361;27941437;1
27940941;27941094;1
27939730;27939861;1
27938575;27939633;1
27975890;27976451;1
27989188;27989233;1
27986839;27987233;1
27998634;27998703;1
27995756;27995857;1
27994969;27995046;1
27994737;27994886;1
27992575;27992986;1
27998634;27998703;1
27995744;27995857;1
27994969;27995046;1
27994737;27994886;1
27992575;27992986;1
27998634;27998703;1
27995732;27995857;1
27994969;27995046;1
27994737;27994886;1
27992575;27992986;1
28052472;28052672;1
28053983;28054047;1
28056743;28056844;1
28059114;28059168;1
28060542;28060694;1
28071165;28071322;1
28075579;28075665;1
28081706;28081841;1
28086037;28086138;1
28087006;28089627;1
28052472;28052672;1
28053983;28054047;1
28056743;28056844;1
28059114;28059168;1
28060542;28060694;1
28071165;28071322;1
28081706;28081841;1
28086037;28086138;1
28087006;28089627;1
28052472;28052672;1
28053983;28054047;1
28059114;28059168;1
28060542;28060694;1
28071165;28071322;1
28075579;28075665;1
28081706;28081841;1
28086037;28086138;1
28087006;28089627;1
28052472;28052672;1
28053983;28054047;1
28059114;28059168;1
28060542;28060694;1
28071165;28071322;1
28081706;28081841;1
28086037;28086138;1
28087006;28089627;1
28052472;28052672;1
28053983;28054047;1
28059114;28059168;1
28071165;28071322;1
28081706;28081841;1
28086037;28086138;1
28087006;28089627;1
28099730;28099936;1
28116073;28116142;1
28120044;28120143;1
28128189;28128326;1
28136757;28136800;1
28138674;28138779;1
28144362;28144434;1
28146161;28146243;1
28148742;28150954;1
28157293;28157877;1
28159267;28159327;1
28165210;28165363;1
28169697;28169841;1
28173539;28173603;1
28176604;28178187;1
28157293;28157757;1
28159267;28159327;1
28165210;28165363;1
28167525;28167745;1
28169697;28169841;1
28173539;28173603;1
28176604;28178187;1
28157293;28157402;1
28159267;28159327;1
28165210;28165363;1
28167525;28167745;1
28169697;28169841;1
28173539;28173603;1
28176604;28178187;1
28160912;28161077;1
28199055;28199176;1
28203099;28203239;1
28206155;28206565;1
28208482;28209554;1
28211806;28211962;1
28212378;28213186;1
28199055;28199176;1
28203099;28203239;1
28206155;28206565;1
28208482;28208636;1
28209024;28209554;1
28211806;28211962;1
28212378;28213186;1
28199055;28199176;1
28203099;28203239;1
28206155;28206565;1
28211806;28211962;1
28212378;28213186;1
28199055;28199176;1
28203099;28203239;1
28206155;28206474;1
28208979;28209554;1
28211806;28211962;1
28212378;28213186;1
28199055;28199176;1
28203099;28203239;1
28211806;28211962;1
28212378;28213186;1
28241138;28241308;1
28240574;28240680;1
28233692;28233793;1
28233439;28233552;1
28224144;28224218;1
28223516;28223632;1
28220801;28220908;1
28220523;28220617;1
28218035;28218758;1
28240945;28241086;1
28233692;28233793;1
28233439;28233552;1
28224144;28224218;1
28223516;28223632;1
28220801;28220908;1
28220523;28220617;1
28218035;28218758;1
28240945;28241086;1
28240574;28240680;1
28233692;28233793;1
28233439;28233552;1
28224144;28224218;1
28223516;28223632;1
28220801;28220908;1
28220523;28220617;1
28218035;28218758;1
28240945;28241086;1
28240423;28240680;1
28233692;28233793;1
28233439;28233552;1
28224144;28224218;1
28223516;28223632;1
28220801;28220908;1
28220523;28220617;1
28218035;28218758;1
28240933;28241086;1
28240574;28240680;1
28233692;28233793;1
28233439;28233552;1
28224144;28224218;1
28223516;28223632;1
28220801;28220908;1
28220523;28220617;1
28218035;28218758;1
28261511;28261755;1
28271743;28271956;1
28275505;28275673;1
28279726;28279869;1
28280865;28281037;1
28282195;28282375;1
28282460;28282593;1
28284987;28285663;1
28261511;28261755;1
28271743;28271956;1
28275576;28275673;1
28279726;28279869;1
28280865;28281037;1
28282195;28282375;1
28282460;28282593;1
28284987;28285663;1
28261511;28261755;1
28271743;28271956;1
28275576;28275673;1
28279726;28279869;1
28280865;28281037;1
28282195;28282375;1
28282460;28282991;1
28286484;28286873;1
28290008;28290204;1
28293014;28294604;1
28415035;28415121;1
28384505;28384605;1
28374894;28374937;1
28369082;28369161;1
28365350;28365416;1
28362055;28362191;1
28354300;28354437;1
28343665;28343750;1
28339622;28339805;1
28337458;28337597;1
28330847;28330930;1
28326471;28326560;1
28324795;28324862;1
28323831;28323889;1
28319911;28320071;1
28316208;28316322;1
28314988;28315167;1
28415035;28415121;1
28384505;28384605;1
28374894;28374937;1
28365350;28365416;1
28362055;28362191;1
28354300;28354437;1
28343665;28343750;1
28339622;28339805;1
28337458;28337597;1
28330847;28330930;1
28326471;28326560;1
28323831;28323889;1
28319911;28320071;1
28316208;28316322;1
28315046;28315167;1
28304885;28304985;1
28296855;28301057;1
28415035;28415121;1
28384505;28384605;1
28374894;28374937;1
28369082;28369161;1
28365350;28365416;1
28362055;28362191;1
28343665;28343750;1
28339622;28339805;1
28337458;28337597;1
28330847;28330930;1
28326471;28326560;1
28323831;28323889;1
28319911;28320071;1
28316208;28316322;1
28315046;28315167;1
28304885;28304985;1
28296855;28301057;1
28415035;28415121;1
28384505;28384605;1
28374894;28374937;1
28369082;28369161;1
28365350;28365416;1
28362055;28362191;1
28354300;28354437;1
28343665;28343750;1
28339622;28339805;1
28337458;28337597;1
28330847;28330930;1
28326471;28326560;1
28323831;28323889;1
28319911;28320071;1
28316208;28316322;1
28315046;28315167;1
28304885;28304985;1
28296855;28301057;1
28415035;28415121;1
28384505;28384605;1
28374894;28374937;1
28369082;28369161;1
28365350;28365416;1
28362055;28362191;1
28343665;28343750;1
28339622;28339805;1
28337458;28337597;1
28330847;28330930;1
28326471;28326560;1
28323831;28323889;1
28319911;28320071;1
28316208;28316322;1
28315046;28315167;1
28304885;28304985;1
28303781;28303900;1
28447345;28447978;1
28470667;28470725;1
28520233;28520367;1
28473677;28477570;1
28520233;28520367;1
28503103;28503184;1
28473677;28477570;1
28503103;28503201;1
28473677;28477570;1
28503103;28503201;1
28498968;28499038;1
28473677;28477570;1
28559432;28559540;1
28556642;28556763;1
28555433;28555534;1
28541451;28541507;1
28537082;28537148;1
28536483;28536577;1
28534853;28534924;1
28531769;28531860;1
28530258;28530333;1
28526789;28527881;1
28559432;28559540;1
28555433;28555534;1
28541451;28541507;1
28537082;28537148;1
28536483;28536577;1
28534853;28534924;1
28531769;28531860;1
28530258;28530333;1
28526789;28527881;1
28562635;28562781;1
28562872;28564611;1
28562635;28562781;1
28562872;28562963;1
28564272;28564611;1
28562635;28562781;1
28562872;28562963;1
28564348;28564611;1
28586029;28586448;1
28595694;28595759;1
28598185;28598382;1
28598795;28598977;1
28599092;28599304;1
28599869;28600019;1
28600551;28600669;1
28601336;28601526;1
28605608;28605752;1
28607227;28609002;1
28655551;28655691;1
28657108;28657246;1
28660928;28662476;1
28655551;28655635;1
28657108;28657246;1
28660928;28662476;1
28696251;28696336;1
28719353;28719452;1
28733921;28733974;1
28784343;28784366;1
28785596;28785769;1
28786723;28786803;1
28792196;28792360;1
28792893;28793279;1
28800066;28800663;1
28802619;28802803;1
28806963;28807116;1
28815682;28815737;1
28817463;28817524;1
28818162;28818299;1
28819527;28819603;1
28823046;28826876;1
28696251;28696336;1
28719353;28719452;1
28733921;28733974;1
28785596;28785769;1
28786723;28786803;1
28792196;28792360;1
28792893;28793279;1
28800066;28800663;1
28802619;28802803;1
28806963;28807116;1
28815682;28815737;1
28817463;28817524;1
28818162;28818299;1
28819527;28819603;1
28823046;28826876;1
28696251;28696336;1
28733921;28733974;1
28784343;28784370;1
28785596;28785769;1
28786723;28786803;1
28792196;28792360;1
28792893;28793279;1
28800066;28800663;1
28802619;28802803;1
28806963;28807116;1
28815682;28815737;1
28817463;28817524;1
28818162;28818299;1
28819527;28819603;1
28823046;28826876;1
28696251;28696336;1
28733921;28733974;1
28784343;28784366;1
28785596;28785769;1
28786723;28786803;1
28792196;28792360;1
28792893;28793279;1
28800066;28800663;1
28802619;28802803;1
28806963;28807116;1
28815682;28815737;1
28817463;28817524;1
28818162;28818299;1
28819527;28819603;1
28823046;28826876;1
28696251;28696336;1
28733921;28733974;1
28785596;28785769;1
28786723;28786803;1
28792196;28792360;1
28792893;28793279;1
28800066;28800663;1
28802619;28802803;1
28806963;28807116;1
28815682;28815737;1
28817463;28817524;1
28818162;28818299;1
28819527;28819603;1
28823046;28826876;1
28764661;28764941;1
28785596;28785769;1
28786723;28786803;1
28792196;28792360;1
28792893;28793279;1
28800066;28800663;1
28802619;28802803;1
28806963;28807116;1
28815682;28815737;1
28817463;28817524;1
28818162;28818299;1
28819527;28819603;1
28823046;28826876;1
28832455;28832596;1
28832732;28832839;1
28834640;28834672;1
28835342;28837404;1
28832455;28832596;1
28834640;28834672;1
28835342;28837404;1
28832555;28832596;1
28834640;28834672;1
28835342;28835417;1
28843237;28843379;1
28856370;28856451;1
28858315;28858502;1
28858683;28858862;1
28861562;28861658;1
28861770;28861892;1
28862383;28862538;1
28862774;28862893;1
28863259;28863411;1
28864344;28865501;1
28832555;28832596;1
28834640;28834672;1
28835342;28835417;1
28856370;28856451;1
28858315;28858502;1
28858683;28858862;1
28861562;28861658;1
28861770;28861892;1
28862383;28862538;1
28862774;28862893;1
28863259;28863411;1
28864344;28865501;1
28832555;28832596;1
28834640;28834672;1
28835342;28835413;1
28843237;28843379;1
28856370;28856451;1
28858315;28858502;1
28858683;28858862;1
28861562;28861658;1
28861770;28861892;1
28862383;28862538;1
28862774;28862893;1
28863259;28863411;1
28864344;28865501;1
28844738;28844820;1
28856370;28856451;1
28857035;28857127;1
28858315;28858502;1
28858683;28858862;1
28861562;28861658;1
28861770;28861892;1
28862383;28862538;1
28862774;28862893;1
28863259;28863411;1
28864344;28865501;1
28844738;28844820;1
28856370;28856451;1
28857035;28857085;1
28858315;28858502;1
28858683;28858862;1
28861562;28861658;1
28861770;28861892;1
28862383;28862538;1
28862774;28862893;1
28863259;28863411;1
28864344;28865501;1
28844738;28844820;1
28856370;28856451;1
28858315;28858502;1
28858683;28858862;1
28861562;28861658;1
28861770;28861892;1
28862383;28862538;1
28862774;28862893;1
28863259;28863411;1
28864344;28865501;1
28833877;28834083;1
28835070;28835274;1
28852870;28853125;1
28853446;28853750;1
28879597;28879649;1
28880152;28880249;1
28887145;28887244;1
28887625;28887772;1
28887858;28887910;1
28891215;28891346;1
28893806;28893925;1
28897688;28897850;1
28898379;28898412;1
28904012;28905057;1
28879597;28879649;1
28880152;28880249;1
28887145;28887244;1
28887858;28887910;1
28891215;28891346;1
28893806;28893925;1
28897688;28897850;1
28898379;28898412;1
28904012;28905057;1
28908602;28909495;1
28907623;28907741;1
28907072;28907158;1
28906424;28906493;1
28906045;28906099;1
28905050;28905192;1
28908102;28908385;1
28907072;28907158;1
28906045;28906493;1
28905050;28905192;1
28908102;28908385;1
28906937;28907158;1
28906424;28906493;1
28906045;28906099;1
28905050;28905192;1
28908102;28908385;1
28907623;28907741;1
28907072;28907158;1
28906454;28906493;1
28906045;28906099;1
28905050;28905192;1
28908102;28908385;1
28907623;28907741;1
28907072;28907158;1
28906424;28906493;1
28906045;28906099;1
28905050;28905192;1
28908102;28908385;1
28907623;28907741;1
28907072;28907158;1
28906045;28906493;1
28905050;28905192;1
28908102;28908385;1
28907606;28907741;1
28907072;28907158;1
28906454;28906493;1
28906045;28906099;1
28905050;28905192;1
28908102;28908385;1
28907606;28907741;1
28907072;28907158;1
28906045;28906493;1
28905050;28905192;1
28905255;28905334;1
28906276;28906405;1
28906893;28907024;1
28907432;28907565;1
28918777;28919256;1
28922886;28923178;1
28918777;28919256;1
28920206;28921961;1
28918777;28918911;1
28920206;28921961;1
28969504;28969579;1
28948426;28948677;1
28944465;28944542;1
28939759;28939873;1
28931884;28931972;1
28929362;28930086;1
28969167;28969579;1
28948426;28948677;1
28944465;28944542;1
28939759;28939873;1
28931884;28931972;1
28929362;28930086;1
28969768;28970275;1
28974705;28975313;1
28969768;28970029;1
28974709;28975042;1
28975112;28975246;1
28995296;28995351;1
29010095;29010252;1
29016586;29016698;1
29018097;29018221;1
29019454;29019557;1
29023439;29023596;1
29028950;29029081;1
29030704;29030841;1
29037032;29037154;1
29040585;29045865;1
28995296;28995351;1
29010095;29010252;1
29016616;29016698;1
29018097;29018221;1
29019454;29019557;1
29023439;29023596;1
29028950;29029081;1
29030704;29030841;1
29037032;29037154;1
29040585;29045865;1
28995296;28995351;1
29010098;29010252;1
29016616;29016698;1
29018097;29018221;1
29019454;29019557;1
29023439;29023596;1
29028950;29029081;1
29030704;29030841;1
29037032;29037154;1
29040585;29045865;1
29063136;29063321;1
29063559;29063659;1
29064170;29064194;1
29064771;29064850;1
29068915;29070498;1
29095441;29096287;1
29063452;29063659;1
29064170;29064194;1
29064771;29064850;1
29068915;29070498;1
29095441;29096287;1
29063452;29063659;1
29064771;29064850;1
29068915;29070498;1
29095441;29096287;1
29138682;29139122;1
29185466;29185815;1
29189254;29197779;1
29213612;29213722;1
29313943;29314417;1
29315868;29315947;1
29319842;29320054;1
29323727;29323831;1
29338377;29338419;1
29342204;29342279;1
29344736;29344954;1
29356912;29356999;1
29359605;29359757;1
29362338;29362435;1
29365766;29365938;1
29379616;29379824;1
29385101;29385157;1
29386934;29386996;1
29391494;29391670;1
29424319;29424447;1
29435848;29435949;1
29438880;29438960;1
29442211;29442315;1
29443331;29446553;1
29213612;29213722;1
29313943;29314417;1
29319842;29320054;1
29323727;29323831;1
29338377;29338419;1
29342204;29342279;1
29344736;29344954;1
29356912;29356999;1
29359605;29359757;1
29362338;29362435;1
29365766;29365938;1
29379616;29379824;1
29385101;29385157;1
29385323;29385364;1
29386934;29386996;1
29391494;29391670;1
29424319;29424447;1
29435848;29435949;1
29438880;29438960;1
29442211;29442315;1
29443331;29446553;1
29213612;29213722;1
29313943;29314417;1
29319842;29320054;1
29338377;29338419;1
29342204;29342279;1
29344736;29344954;1
29356912;29356999;1
29359605;29359757;1
29362338;29362435;1
29365766;29365938;1
29379616;29379824;1
29391494;29391670;1
29424319;29424447;1
29435848;29435949;1
29438880;29438960;1
29442211;29442315;1
29443331;29446553;1
29213612;29213722;1
29313960;29314417;1
29315868;29315947;1
29319842;29320054;1
29323727;29323831;1
29338377;29338419;1
29342204;29342279;1
29344736;29344954;1
29356912;29356999;1
29359605;29359757;1
29362338;29362435;1
29365766;29365938;1
29379616;29379824;1
29386934;29386996;1
29391494;29391670;1
29424319;29424447;1
29438880;29438960;1
29442211;29442315;1
29443331;29446553;1
29213612;29213722;1
29313960;29314417;1
29319842;29320054;1
29323727;29323831;1
29338377;29338419;1
29342204;29342279;1
29344736;29344954;1
29356912;29356999;1
29359605;29359757;1
29362338;29362435;1
29365766;29365938;1
29379616;29379824;1
29385101;29385157;1
29385323;29385364;1
29386934;29386996;1
29391494;29391670;1
29424319;29424447;1
29435848;29435949;1
29438880;29438960;1
29442211;29442315;1
29443331;29446553;1
29213612;29213722;1
29313960;29314417;1
29319842;29320054;1
29323727;29323831;1
29338377;29338419;1
29342204;29342279;1
29344736;29344954;1
29356912;29356999;1
29359605;29359757;1
29362338;29362435;1
29365766;29365938;1
29379616;29379824;1
29391494;29391670;1
29424319;29424447;1
29435848;29435949;1
29438880;29438960;1
29442211;29442315;1
29443331;29446553;1
29213612;29213722;1
